eventID,sampleID,measurementID,measurementType,measurementValue,measurementUnit,Unnamed: 6
MPO-OPANO-BOTTOMTRAWL-2011-09-19T20:22Z,MPO-OPANO-BOTTOMTRAWL-2011-101495,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05569,total weight,2.300561798,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-19T20:22Z,MPO-OPANO-BOTTOMTRAWL-2011-101496,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05571,total weight,0.145505618,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T00:44Z,MPO-OPANO-BOTTOMTRAWL-2011-101535,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05573,total weight,0.348,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T00:44Z,MPO-OPANO-BOTTOMTRAWL-2011-101537,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05575,total weight,5.26,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T05:12Z,MPO-OPANO-BOTTOMTRAWL-2011-101581,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05577,total weight,0.03,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T05:12Z,MPO-OPANO-BOTTOMTRAWL-2011-101582,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05579,total weight,5.19,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T05:12Z,MPO-OPANO-BOTTOMTRAWL-2011-101583,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05581,total weight,0.015,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T10:16Z,MPO-OPANO-BOTTOMTRAWL-2011-101614,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05583,total weight,0.014914773,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T10:16Z,MPO-OPANO-BOTTOMTRAWL-2011-101616,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05585,total weight,1.352272727,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T10:16Z,MPO-OPANO-BOTTOMTRAWL-2011-101617,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05587,total weight,0.242613636,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T12:44Z,MPO-OPANO-BOTTOMTRAWL-2011-101638,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05589,total weight,0.056388889,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T12:44Z,MPO-OPANO-BOTTOMTRAWL-2011-101640,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05591,total weight,0.0175,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T12:44Z,MPO-OPANO-BOTTOMTRAWL-2011-101641,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05593,total weight,1.176388889,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T18:24Z,MPO-OPANO-BOTTOMTRAWL-2011-101671,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05595,total weight,0.012780899,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T18:24Z,MPO-OPANO-BOTTOMTRAWL-2011-101673,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05597,total weight,0.010814607,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T18:24Z,MPO-OPANO-BOTTOMTRAWL-2011-101674,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05599,total weight,0.517134831,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T18:24Z,MPO-OPANO-BOTTOMTRAWL-2011-101675,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05601,total weight,0.017696629,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T21:25Z,MPO-OPANO-BOTTOMTRAWL-2011-101695,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05603,total weight,0.050441176,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T21:25Z,MPO-OPANO-BOTTOMTRAWL-2011-101697,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05605,total weight,0.039117647,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T21:25Z,MPO-OPANO-BOTTOMTRAWL-2011-101698,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05607,total weight,0.537352941,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-21T21:25Z,MPO-OPANO-BOTTOMTRAWL-2011-101699,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05609,total weight,0.058676471,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T00:02Z,MPO-OPANO-BOTTOMTRAWL-2011-101719,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05611,total weight,0.120608108,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T00:02Z,MPO-OPANO-BOTTOMTRAWL-2011-101721,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05613,total weight,0.196283784,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T00:02Z,MPO-OPANO-BOTTOMTRAWL-2011-101722,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05615,total weight,0.016554054,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T02:54Z,MPO-OPANO-BOTTOMTRAWL-2011-101745,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05617,total weight,0.13125,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T02:54Z,MPO-OPANO-BOTTOMTRAWL-2011-101747,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05619,total weight,0.747727273,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T02:54Z,MPO-OPANO-BOTTOMTRAWL-2011-101748,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05621,total weight,0.314204545,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T07:38Z,MPO-OPANO-BOTTOMTRAWL-2011-101773,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05623,total weight,0.011824324,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T07:38Z,MPO-OPANO-BOTTOMTRAWL-2011-101775,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05625,total weight,1.39527027,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T07:38Z,MPO-OPANO-BOTTOMTRAWL-2011-101776,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05627,total weight,0.08277027,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T07:38Z,MPO-OPANO-BOTTOMTRAWL-2011-101777,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05629,total weight,0.26722973,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T12:50Z,MPO-OPANO-BOTTOMTRAWL-2011-101804,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05631,total weight,0.038,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T12:50Z,MPO-OPANO-BOTTOMTRAWL-2011-101805,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05633,total weight,0.024,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T15:47Z,MPO-OPANO-BOTTOMTRAWL-2011-101825,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05635,total weight,0.339884393,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T15:47Z,MPO-OPANO-BOTTOMTRAWL-2011-101827,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05637,total weight,0.295375723,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T20:53Z,MPO-OPANO-BOTTOMTRAWL-2011-101855,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05639,total weight,4.74,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-22T20:53Z,MPO-OPANO-BOTTOMTRAWL-2011-101857,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05641,total weight,0.122,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T00:34Z,MPO-OPANO-BOTTOMTRAWL-2011-101887,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05643,total weight,0.610511364,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T00:34Z,MPO-OPANO-BOTTOMTRAWL-2011-101889,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05645,total weight,0.001988636,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T00:34Z,MPO-OPANO-BOTTOMTRAWL-2011-101890,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05647,total weight,0.771590909,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T04:21Z,MPO-OPANO-BOTTOMTRAWL-2011-101914,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05649,total weight,0.054073034,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T04:21Z,MPO-OPANO-BOTTOMTRAWL-2011-101916,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05651,total weight,0.009831461,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T09:05Z,MPO-OPANO-BOTTOMTRAWL-2011-101942,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05653,total weight,0.009668508,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T09:05Z,MPO-OPANO-BOTTOMTRAWL-2011-101944,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05655,total weight,0.179834254,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T11:32Z,MPO-OPANO-BOTTOMTRAWL-2011-101969,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05657,total weight,0.170056497,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T11:32Z,MPO-OPANO-BOTTOMTRAWL-2011-101970,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05659,total weight,0.22740113,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T14:26Z,MPO-OPANO-BOTTOMTRAWL-2011-101998,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05661,total weight,42.02991453,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T14:26Z,MPO-OPANO-BOTTOMTRAWL-2011-102000,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05663,total weight,0.02542735,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T16:57Z,MPO-OPANO-BOTTOMTRAWL-2011-102029,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05665,total weight,0.078484848,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T18:57Z,MPO-OPANO-BOTTOMTRAWL-2011-102055,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05667,total weight,0.008,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T18:57Z,MPO-OPANO-BOTTOMTRAWL-2011-102058,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05669,total weight,0.13,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T18:57Z,MPO-OPANO-BOTTOMTRAWL-2011-102059,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05671,total weight,0.04,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T21:37Z,MPO-OPANO-BOTTOMTRAWL-2011-102087,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05673,total weight,0.94,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-23T21:37Z,MPO-OPANO-BOTTOMTRAWL-2011-102089,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05675,total weight,0.06,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T00:31Z,MPO-OPANO-BOTTOMTRAWL-2011-102113,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05677,total weight,0.386,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T03:20Z,MPO-OPANO-BOTTOMTRAWL-2011-102133,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05679,total weight,0.215833333,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T03:20Z,MPO-OPANO-BOTTOMTRAWL-2011-102135,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05681,total weight,0.000972222,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T03:20Z,MPO-OPANO-BOTTOMTRAWL-2011-102136,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05683,total weight,0.91,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T03:20Z,MPO-OPANO-BOTTOMTRAWL-2011-102137,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05685,total weight,0.219722222,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T06:26Z,MPO-OPANO-BOTTOMTRAWL-2011-102168,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05687,total weight,0.896875,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T06:26Z,MPO-OPANO-BOTTOMTRAWL-2011-102169,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05689,total weight,0.014914773,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T09:48Z,MPO-OPANO-BOTTOMTRAWL-2011-102194,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05691,total weight,0.025852273,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T09:48Z,MPO-OPANO-BOTTOMTRAWL-2011-102195,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05693,total weight,0.001988636,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T12:25Z,MPO-OPANO-BOTTOMTRAWL-2011-102221,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05695,total weight,0.030649718,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T12:25Z,MPO-OPANO-BOTTOMTRAWL-2011-102223,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05697,total weight,0.019774011,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T12:25Z,MPO-OPANO-BOTTOMTRAWL-2011-102224,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05699,total weight,0.103813559,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T12:25Z,MPO-OPANO-BOTTOMTRAWL-2011-102225,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05701,total weight,0.009887006,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T18:28Z,MPO-OPANO-BOTTOMTRAWL-2011-102246,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05703,total weight,0.178070175,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T18:28Z,MPO-OPANO-BOTTOMTRAWL-2011-102247,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05705,total weight,0.040935673,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-24T23:41Z,MPO-OPANO-BOTTOMTRAWL-2011-102267,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05707,total weight,0.096551724,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-25T04:19Z,MPO-OPANO-BOTTOMTRAWL-2011-102331,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05709,total weight,0.090559441,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-25T07:01Z,MPO-OPANO-BOTTOMTRAWL-2011-102365,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05711,total weight,0.513888889,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-25T07:01Z,MPO-OPANO-BOTTOMTRAWL-2011-102367,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05713,total weight,0.061111111,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-25T10:32Z,MPO-OPANO-BOTTOMTRAWL-2011-102389,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05715,total weight,0.074117647,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-25T13:16Z,MPO-OPANO-BOTTOMTRAWL-2011-102408,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05717,total weight,0.029829545,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-25T13:16Z,MPO-OPANO-BOTTOMTRAWL-2011-102409,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05719,total weight,0.019886364,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-25T16:01Z,MPO-OPANO-BOTTOMTRAWL-2011-102433,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05721,total weight,0.13234375,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-25T20:26Z,MPO-OPANO-BOTTOMTRAWL-2011-102472,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05723,total weight,0.072058824,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-26T00:52Z,MPO-OPANO-BOTTOMTRAWL-2011-102510,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05725,total weight,0.171111111,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-26T03:50Z,MPO-OPANO-BOTTOMTRAWL-2011-102541,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05727,total weight,0.004834254,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-26T06:10Z,MPO-OPANO-BOTTOMTRAWL-2011-102572,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05729,total weight,0.021875,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-26T08:53Z,MPO-OPANO-BOTTOMTRAWL-2011-102594,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05731,total weight,0.040935673,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-26T11:06Z,MPO-OPANO-BOTTOMTRAWL-2011-102612,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05733,total weight,0.288352273,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-26T13:14Z,MPO-OPANO-BOTTOMTRAWL-2011-102632,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05735,total weight,0.188,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-26T15:34Z,MPO-OPANO-BOTTOMTRAWL-2011-102653,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05737,total weight,0.050555556,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-26T17:58Z,MPO-OPANO-BOTTOMTRAWL-2011-102671,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05739,total weight,0.012280702,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-26T17:58Z,MPO-OPANO-BOTTOMTRAWL-2011-102672,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05741,total weight,0.02251462,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-26T21:06Z,MPO-OPANO-BOTTOMTRAWL-2011-102701,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05743,total weight,0.015909091,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-26T21:06Z,MPO-OPANO-BOTTOMTRAWL-2011-102702,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05745,total weight,0.005785124,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-27T01:28Z,MPO-OPANO-BOTTOMTRAWL-2011-102756,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05747,total weight,0.4375,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-27T04:22Z,MPO-OPANO-BOTTOMTRAWL-2011-102780,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05749,total weight,0.405629139,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-27T10:34Z,MPO-OPANO-BOTTOMTRAWL-2011-102827,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05751,total weight,0.002991453,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-27T14:00Z,MPO-OPANO-BOTTOMTRAWL-2011-102848,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05753,total weight,0.087,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-27T16:02Z,MPO-OPANO-BOTTOMTRAWL-2011-102878,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05755,total weight,0.461271676,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-27T18:36Z,MPO-OPANO-BOTTOMTRAWL-2011-102909,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05757,total weight,0.542397661,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-27T22:32Z,MPO-OPANO-BOTTOMTRAWL-2011-102942,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05759,total weight,1.474409449,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-28T01:01Z,MPO-OPANO-BOTTOMTRAWL-2011-102968,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05761,total weight,0.071590909,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-28T05:56Z,MPO-OPANO-BOTTOMTRAWL-2011-102999,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05763,total weight,0.004971591,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-28T09:01Z,MPO-OPANO-BOTTOMTRAWL-2011-103032,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05765,total weight,0.079824561,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-28T11:28Z,MPO-OPANO-BOTTOMTRAWL-2011-103063,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05767,total weight,0.232884615,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-28T13:44Z,MPO-OPANO-BOTTOMTRAWL-2011-103088,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05769,total weight,0.635833333,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-28T16:58Z,MPO-OPANO-BOTTOMTRAWL-2011-103116,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05771,total weight,0.246820809,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-28T16:58Z,MPO-OPANO-BOTTOMTRAWL-2011-103118,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05773,total weight,0.119364162,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-29T11:10Z,MPO-OPANO-BOTTOMTRAWL-2011-103213,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05775,total weight,0.11023622,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-29T11:10Z,MPO-OPANO-BOTTOMTRAWL-2011-103215,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05777,total weight,0.042716535,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-29T13:56Z,MPO-OPANO-BOTTOMTRAWL-2011-103238,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05779,total weight,0.155347594,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-29T23:22Z,MPO-OPANO-BOTTOMTRAWL-2011-103320,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05781,total weight,0.542,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-30T02:46Z,MPO-OPANO-BOTTOMTRAWL-2011-103349,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05783,total weight,0.04030303,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-30T02:46Z,MPO-OPANO-BOTTOMTRAWL-2011-103351,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05785,total weight,1.91969697,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-30T05:08Z,MPO-OPANO-BOTTOMTRAWL-2011-103393,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05787,total weight,0.106944444,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-30T08:36Z,MPO-OPANO-BOTTOMTRAWL-2011-103414,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05789,total weight,0.09280303,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-30T11:08Z,MPO-OPANO-BOTTOMTRAWL-2011-103429,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05791,total weight,0.011931818,kg,
MPO-OPANO-BOTTOMTRAWL-2011-09-30T22:54Z,MPO-OPANO-BOTTOMTRAWL-2011-103544,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05793,total weight,0.493181818,kg,
MPO-OPANO-BOTTOMTRAWL-2011-10-01T01:36Z,MPO-OPANO-BOTTOMTRAWL-2011-103566,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05795,total weight,0.042,kg,
MPO-OPANO-BOTTOMTRAWL-2011-10-01T03:35Z,MPO-OPANO-BOTTOMTRAWL-2011-103593,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05797,total weight,0.151136364,kg,
MPO-OPANO-BOTTOMTRAWL-2011-10-01T05:49Z,MPO-OPANO-BOTTOMTRAWL-2011-103623,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05799,total weight,0.009943182,kg,
MPO-OPANO-BOTTOMTRAWL-2011-10-01T08:38Z,MPO-OPANO-BOTTOMTRAWL-2011-103651,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05801,total weight,0.076,kg,
MPO-OPANO-BOTTOMTRAWL-2011-10-01T08:38Z,MPO-OPANO-BOTTOMTRAWL-2011-103653,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05803,total weight,0.037,kg,
MPO-OPANO-BOTTOMTRAWL-2011-10-01T08:38Z,MPO-OPANO-BOTTOMTRAWL-2011-103654,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05805,total weight,0.094,kg,
MPO-OPANO-BOTTOMTRAWL-2011-10-01T10:46Z,MPO-OPANO-BOTTOMTRAWL-2011-103680,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05807,total weight,0.027840909,kg,
MPO-OPANO-BOTTOMTRAWL-2011-10-01T13:20Z,MPO-OPANO-BOTTOMTRAWL-2011-103702,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05809,total weight,0.013920455,kg,
MPO-OPANO-BOTTOMTRAWL-2011-10-01T17:10Z,MPO-OPANO-BOTTOMTRAWL-2011-103730,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05811,total weight,0.311325967,kg,
MPO-OPANO-BOTTOMTRAWL-2011-10-01T17:10Z,MPO-OPANO-BOTTOMTRAWL-2011-103731,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05813,total weight,0.005801105,kg,
MPO-OPANO-BOTTOMTRAWL-2011-10-01T20:26Z,MPO-OPANO-BOTTOMTRAWL-2011-103752,MPO-OPANO-BOTTOMTRAWL-2011-OTHER-05815,total weight,0.027,kg,
MPO-OPANO-BOTTOMTRAWL-2012-09-04T22:57Z,MPO-OPANO-BOTTOMTRAWL-2012-103765,MPO-OPANO-BOTTOMTRAWL-2012-OTHER-05817,total weight,0.075568182,kg,
MPO-OPANO-BOTTOMTRAWL-2012-09-05T02:15Z,MPO-OPANO-BOTTOMTRAWL-2012-103774,MPO-OPANO-BOTTOMTRAWL-2012-OTHER-05819,total weight,0.024045802,kg,
MPO-OPANO-BOTTOMTRAWL-2012-09-05T10:09Z,MPO-OPANO-BOTTOMTRAWL-2012-103804,MPO-OPANO-BOTTOMTRAWL-2012-OTHER-05821,total weight,0.295041322,kg,
MPO-OPANO-BOTTOMTRAWL-2012-09-05T20:43Z,MPO-OPANO-BOTTOMTRAWL-2012-103822,MPO-OPANO-BOTTOMTRAWL-2012-OTHER-05823,total weight,0.005965909,kg,
MPO-OPANO-BOTTOMTRAWL-2012-09-05T20:43Z,MPO-OPANO-BOTTOMTRAWL-2012-103824,MPO-OPANO-BOTTOMTRAWL-2012-OTHER-05825,total weight,0.149147727,kg,
MPO-OPANO-BOTTOMTRAWL-2012-09-05T23:37Z,MPO-OPANO-BOTTOMTRAWL-2012-103847,MPO-OPANO-BOTTOMTRAWL-2012-OTHER-05827,total weight,0.047863248,kg,
